,index,name,base_name,Label Name,network,Full Component Name,hemisphere,component
24,25.0,17Networks_LH_SomMotA_5,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
25,26.0,17Networks_LH_SomMotA_6,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
26,27.0,17Networks_LH_SomMotA_7,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
27,28.0,17Networks_LH_SomMotA_8,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
28,29.0,17Networks_LH_SomMotA_9,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
29,30.0,17Networks_LH_SomMotA_10,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
30,31.0,17Networks_LH_SomMotA_11,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
31,32.0,17Networks_LH_SomMotA_12,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
32,33.0,17Networks_LH_SomMotA_13,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
33,34.0,17Networks_LH_SomMotA_14,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
34,35.0,17Networks_LH_SomMotA_15,17networks_lh_sommota,17networks_lh_sommota,somatomotor A,somatomotor A,L,
35,36.0,17Networks_LH_SomMotB_Aud_1,17networks_lh_sommotb_aud,17networks_lh_sommotb_aud,somatomotor B,auditory,L,
36,37.0,17Networks_LH_SomMotB_Aud_2,17networks_lh_sommotb_aud,17networks_lh_sommotb_aud,somatomotor B,auditory,L,
37,41.0,17Networks_LH_SomMotB_Aud_3,17networks_lh_sommotb_aud,17networks_lh_sommotb_aud,somatomotor B,auditory,L,
38,38.0,17Networks_LH_SomMotB_S2_1,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
39,39.0,17Networks_LH_SomMotB_S2_2,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
40,40.0,17Networks_LH_SomMotB_S2_3,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
41,42.0,17Networks_LH_SomMotB_S2_4,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
42,43.0,17Networks_LH_SomMotB_S2_5,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
43,44.0,17Networks_LH_SomMotB_S2_6,17networks_lh_sommotb_s2,17networks_lh_sommotb_s2,somatomotor B,S2,L,
44,45.0,17Networks_LH_SomMotB_Cent_1,17networks_lh_sommotb_cent,17networks_lh_sommotb_cent,somatomotor B,central ,L,
45,46.0,17Networks_LH_SomMotB_Cent_2,17networks_lh_sommotb_cent,17networks_lh_sommotb_cent,somatomotor B,central ,L,
46,47.0,17Networks_LH_SomMotB_Cent_3,17networks_lh_sommotb_cent,17networks_lh_sommotb_cent,somatomotor B,central ,L,
47,48.0,17Networks_LH_DorsAttnA_TempOcc_1,17networks_lh_dorsattna_tempocc,17networks_lh_dorsattna_tempocc,dorsal attention A,temporal occipital,L,
48,49.0,17Networks_LH_DorsAttnA_TempOcc_2,17networks_lh_dorsattna_tempocc,17networks_lh_dorsattna_tempocc,dorsal attention A,temporal occipital,L,
49,50.0,17Networks_LH_DorsAttnA_TempOcc_3,17networks_lh_dorsattna_tempocc,17networks_lh_dorsattna_tempocc,dorsal attention A,temporal occipital,L,
50,51.0,17Networks_LH_DorsAttnA_ParOcc_1,17networks_lh_dorsattna_parocc,17networks_lh_dorsattna_parocc,dorsal attention A,parietal occipital,L,
51,52.0,17Networks_LH_DorsAttnA_SPL_1,17networks_lh_dorsattna_spl,17networks_lh_dorsattna_spl,dorsal attention A,superior parietal lobule,L,
52,53.0,17Networks_LH_DorsAttnA_SPL_2,17networks_lh_dorsattna_spl,17networks_lh_dorsattna_spl,dorsal attention A,superior parietal lobule,L,
53,54.0,17Networks_LH_DorsAttnA_SPL_3,17networks_lh_dorsattna_spl,17networks_lh_dorsattna_spl,dorsal attention A,superior parietal lobule,L,
54,55.0,17Networks_LH_DorsAttnA_SPL_4,17networks_lh_dorsattna_spl,17networks_lh_dorsattna_spl,dorsal attention A,superior parietal lobule,L,
55,56.0,17Networks_LH_DorsAttnB_TempOcc_1,17networks_lh_dorsattnb_tempocc,17networks_lh_dorsattnb_tempocc,dorsal attention B,temporal occipital,L,
56,57.0,17Networks_LH_DorsAttnB_PostC_1,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
57,58.0,17Networks_LH_DorsAttnB_PostC_2,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
58,59.0,17Networks_LH_DorsAttnB_PostC_3,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
59,60.0,17Networks_LH_DorsAttnB_PostC_4,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
60,61.0,17Networks_LH_DorsAttnB_PostC_5,17networks_lh_dorsattnb_postc,17networks_lh_dorsattnb_postc,dorsal attention B,post central,L,
61,62.0,17Networks_LH_DorsAttnB_FEF_1,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
62,63.0,17Networks_LH_DorsAttnB_FEF_2,17networks_lh_dorsattnb_fef,17networks_lh_dorsattnb_fef,dorsal attention B,frontal eye fields,L,
63,64.0,17Networks_LH_SalVentAttnA_ParOper_1,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
64,65.0,17Networks_LH_SalVentAttnA_ParOper_2,17networks_lh_salventattna_paroper,17networks_lh_salventattna_paroper,salience / ventral attention A,parietal operculum,L,
65,66.0,17Networks_LH_SalVentAttnA_Ins_1,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
66,67.0,17Networks_LH_SalVentAttnA_Ins_2,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
67,68.0,17Networks_LH_SalVentAttnA_Ins_3,17networks_lh_salventattna_ins,17networks_lh_salventattna_ins,salience / ventral attention A,insula,L,
68,69.0,17Networks_LH_SalVentAttnA_FrOper_1,17networks_lh_salventattna_froper,17networks_lh_salventattna_froper,salience / ventral attention A,frontal operculum ,L,
69,70.0,17Networks_LH_SalVentAttnA_ParMed_1,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
70,71.0,17Networks_LH_SalVentAttnA_ParMed_2,17networks_lh_salventattna_parmed,17networks_lh_salventattna_parmed,salience / ventral attention A,parietal medial,L,
71,72.0,17Networks_LH_SalVentAttnA_FrMed_1,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
72,73.0,17Networks_LH_SalVentAttnA_FrMed_2,17networks_lh_salventattna_frmed,17networks_lh_salventattna_frmed,salience / ventral attention A,frontal medial,L,
73,74.0,17Networks_LH_SalVentAttnB_IPL_1,17networks_lh_salventattnb_ipl,17networks_lh_salventattnb_ipl,salience / ventral attention B,inferior parietal lobule,L,
74,75.0,17Networks_LH_SalVentAttnB_PFCl_1,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
75,76.0,17Networks_LH_SalVentAttnB_PFCl_2,17networks_lh_salventattnb_pfcl,17networks_lh_salventattnb_pfcl,salience / ventral attention B,lateral prefrontal cortex,L,
76,77.0,17Networks_LH_SalVentAttnB_Ins_1,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
77,78.0,17Networks_LH_SalVentAttnB_Ins_2,17networks_lh_salventattnb_ins,17networks_lh_salventattnb_ins,salience / ventral attention B,insula,L,
78,79.0,17Networks_LH_SalVentAttnB_PFCmp_1,17networks_lh_salventattnb_pfcmp,17networks_lh_salventattnb_pfcmp,salience / ventral attention B, medial posterior prefrontal cortex,L,
79,80.0,17Networks_LH_LimbicB_OFC_1,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
80,81.0,17Networks_LH_LimbicB_OFC_2,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
81,82.0,17Networks_LH_LimbicB_OFC_3,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
82,83.0,17Networks_LH_LimbicB_OFC_4,17networks_lh_limbicb_ofc,17networks_lh_limbicb_ofc,limbic B,orbital frontal cortex,L,
83,84.0,17Networks_LH_LimbicA_TempPole_1,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
84,85.0,17Networks_LH_LimbicA_TempPole_2,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
85,86.0,17Networks_LH_LimbicA_TempPole_3,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
86,87.0,17Networks_LH_LimbicA_TempPole_4,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
87,88.0,17Networks_LH_LimbicA_TempPole_5,17networks_lh_limbica_temppole,17networks_lh_limbica_temppole,limbic A,temporal pole,L,
88,89.0,17Networks_LH_ContA_Temp_1,17networks_lh_conta_temp,17networks_lh_conta_temp,control A,temporal,L,
89,90.0,17Networks_LH_ContA_IPS_1,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
90,91.0,17Networks_LH_ContA_IPS_2,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
91,92.0,17Networks_LH_ContA_IPS_3,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
92,93.0,17Networks_LH_ContA_IPS_4,17networks_lh_conta_ips,17networks_lh_conta_ips,control A,intraparietal sulcus,L,
93,94.0,17Networks_LH_ContA_PFCd_1,17networks_lh_conta_pfcd,17networks_lh_conta_pfcd,control A,dorsal prefrontal cortex,L,
94,95.0,17Networks_LH_ContA_PFClv_1,17networks_lh_conta_pfclv,17networks_lh_conta_pfclv,control A,lateral ventral prefrontal cortex,L,
95,96.0,17Networks_LH_ContA_PFCl_1,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
96,97.0,17Networks_LH_ContA_PFCl_2,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
97,98.0,17Networks_LH_ContA_PFCl_3,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
98,99.0,17Networks_LH_ContA_PFCl_4,17networks_lh_conta_pfcl,17networks_lh_conta_pfcl,control A,lateral prefrontal cortex,L,
99,100.0,17Networks_LH_ContA_Cingm_1,17networks_lh_conta_cingm,17networks_lh_conta_cingm,control A,mid-cingulate,L,
100,101.0,17Networks_LH_ContB_Temp_1,17networks_lh_contb_temp,17networks_lh_contb_temp,control B,temporal,L,
101,102.0,17Networks_LH_ContB_IPL_1,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
102,103.0,17Networks_LH_ContB_IPL_2,17networks_lh_contb_ipl,17networks_lh_contb_ipl,control B,inferior parietal lobule,L,
103,104.0,17Networks_LH_ContB_PFClv_1,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
104,105.0,17Networks_LH_ContB_PFClv_2,17networks_lh_contb_pfclv,17networks_lh_contb_pfclv,control B,lateral ventral prefrontal cortex,L,
105,106.0,17Networks_LH_ContB_PFCmp_1,17networks_lh_contb_pfcmp,17networks_lh_contb_pfcmp,control B ,medial posterior prefrontal cortex,L,
106,107.0,17Networks_LH_ContC_pCun_1,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
107,108.0,17Networks_LH_ContC_pCun_2,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
108,109.0,17Networks_LH_ContC_pCun_3,17networks_lh_contc_pcun,17networks_lh_contc_pcun,control C,precuneus,L,
109,110.0,17Networks_LH_ContC_Cingp_1,17networks_lh_contc_cingp,17networks_lh_contc_cingp,control C,cingulate posterior,L,
110,111.0,17Networks_LH_DefaultA_IPL_1,17networks_lh_defaulta_ipl,17networks_lh_defaulta_ipl,default A,inferior parietal lobule,L,
111,112.0,17Networks_LH_DefaultA_PFCd_1,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
112,113.0,17Networks_LH_DefaultA_PFCd_2,17networks_lh_defaulta_pfcd,17networks_lh_defaulta_pfcd,default A,dorsal prefrontal cortex,L,
113,114.0,17Networks_LH_DefaultA_pCunPCC_1,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
114,115.0,17Networks_LH_DefaultA_pCunPCC_2,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
115,116.0,17Networks_LH_DefaultA_pCunPCC_3,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
116,117.0,17Networks_LH_DefaultA_pCunPCC_4,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
117,118.0,17Networks_LH_DefaultA_pCunPCC_5,17networks_lh_defaulta_pcunpcc,17networks_lh_defaulta_pcunpcc,default A,precuneus posterior cingulate cortex,L,
118,119.0,17Networks_LH_DefaultA_PFCm_1,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
119,120.0,17Networks_LH_DefaultA_PFCm_2,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
120,121.0,17Networks_LH_DefaultA_PFCm_3,17networks_lh_defaulta_pfcm,17networks_lh_defaulta_pfcm,default A,medial prefrontal cortex,L,
121,122.0,17Networks_LH_DefaultB_Temp_1,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
122,123.0,17Networks_LH_DefaultB_Temp_2,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
123,124.0,17Networks_LH_DefaultB_Temp_3,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
124,125.0,17Networks_LH_DefaultB_Temp_4,17networks_lh_defaultb_temp,17networks_lh_defaultb_temp,default B,temporal,L,
125,126.0,17Networks_LH_DefaultB_IPL_1,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
126,127.0,17Networks_LH_DefaultB_IPL_2,17networks_lh_defaultb_ipl,17networks_lh_defaultb_ipl,default B,inferior parietal lobule,L,
127,128.0,17Networks_LH_DefaultB_PFCd_1,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
128,129.0,17Networks_LH_DefaultB_PFCd_2,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
129,130.0,17Networks_LH_DefaultB_PFCd_3,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
130,131.0,17Networks_LH_DefaultB_PFCd_4,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
131,132.0,17Networks_LH_DefaultB_PFCd_5,17networks_lh_defaultb_pfcd,17networks_lh_defaultb_pfcd,default B,dorsal prefrontal cortex,L,
132,133.0,17Networks_LH_DefaultB_PFCl_1,17networks_lh_defaultb_pfcl,17networks_lh_defaultb_pfcl,default B,lateral prefrontal cortex,L,
133,134.0,17Networks_LH_DefaultB_PFCl_2,17networks_lh_defaultb_pfcl,17networks_lh_defaultb_pfcl,default B,lateral prefrontal cortex,L,
134,135.0,17Networks_LH_DefaultB_PFCv_1,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
135,136.0,17Networks_LH_DefaultB_PFCv_2,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
136,137.0,17Networks_LH_DefaultB_PFCv_3,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
137,138.0,17Networks_LH_DefaultB_PFCv_4,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
138,139.0,17Networks_LH_DefaultB_PFCv_5,17networks_lh_defaultb_pfcv,17networks_lh_defaultb_pfcv,default B,ventral prefrontal cortex,L,
139,140.0,17Networks_LH_DefaultC_IPL_1,17networks_lh_defaultc_ipl,17networks_lh_defaultc_ipl,default C,inferior parietal lobule,L,
140,141.0,17Networks_LH_DefaultC_Rsp_1,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
141,142.0,17Networks_LH_DefaultC_Rsp_2,17networks_lh_defaultc_rsp,17networks_lh_defaultc_rsp,default C,retrosplenial ,L,
142,143.0,17Networks_LH_DefaultC_PHC_1,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
143,144.0,17Networks_LH_DefaultC_PHC_2,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
144,145.0,17Networks_LH_DefaultC_PHC_3,17networks_lh_defaultc_phc,17networks_lh_defaultc_phc,default C,parahippocampal cortex,L,
145,146.0,17Networks_LH_TempPar_1,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
146,147.0,17Networks_LH_TempPar_2,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
147,148.0,17Networks_LH_TempPar_3,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
148,149.0,17Networks_LH_TempPar_4,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
149,150.0,17Networks_LH_TempPar_5,17networks_lh_temppar,17networks_lh_temppar,temporal parietal,temporal parietal,L,
150,151.0,17Networks_RH_VisCent_ExStr_1,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
151,152.0,17Networks_RH_VisCent_ExStr_2,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
152,153.0,17Networks_RH_VisCent_ExStr_3,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
153,154.0,17Networks_RH_VisCent_ExStr_4,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
154,155.0,17Networks_RH_VisCent_ExStr_5,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
155,156.0,17Networks_RH_VisCent_ExStr_6,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
156,158.0,17Networks_RH_VisCent_ExStr_7,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
157,159.0,17Networks_RH_VisCent_ExStr_8,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
158,160.0,17Networks_RH_VisCent_ExStr_9,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
159,161.0,17Networks_RH_VisCent_ExStr_10,17networks_rh_viscent_exstr,17networks_rh_viscent_exstr,central visual,extrastriate cortex,R,
160,157.0,17Networks_RH_VisCent_Striate_1,17networks_rh_viscent_striate,17networks_rh_viscent_striate,central visual,striate cortex,R,
161,162.0,17Networks_RH_VisPeri_ExStrInf_1,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
162,163.0,17Networks_RH_VisPeri_ExStrInf_2,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
163,164.0,17Networks_RH_VisPeri_ExStrInf_3,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
164,165.0,17Networks_RH_VisPeri_ExStrInf_4,17networks_rh_visperi_exstrinf,17networks_rh_visperi_exstrinf,peripheral visual,extra-striate inferior,R,
165,166.0,17Networks_RH_VisPeri_StriCal_1,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
166,167.0,17Networks_RH_VisPeri_StriCal_2,17networks_rh_visperi_strical,17networks_rh_visperi_strical,peripheral visual,striate calcarine,R,
167,168.0,17Networks_RH_VisPeri_ExStrSup_1,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
168,169.0,17Networks_RH_VisPeri_ExStrSup_2,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
169,170.0,17Networks_RH_VisPeri_ExStrSup_3,17networks_rh_visperi_exstrsup,17networks_rh_visperi_exstrsup,peripheral visual,extra-striate superior,R,
170,171.0,17Networks_RH_SomMotA_1,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
171,172.0,17Networks_RH_SomMotA_2,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
172,173.0,17Networks_RH_SomMotA_3,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
173,174.0,17Networks_RH_SomMotA_4,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
174,175.0,17Networks_RH_SomMotA_5,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
175,176.0,17Networks_RH_SomMotA_6,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
176,177.0,17Networks_RH_SomMotA_7,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
177,178.0,17Networks_RH_SomMotA_8,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
178,179.0,17Networks_RH_SomMotA_9,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
179,180.0,17Networks_RH_SomMotA_10,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
180,181.0,17Networks_RH_SomMotA_11,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
181,182.0,17Networks_RH_SomMotA_12,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
182,183.0,17Networks_RH_SomMotA_13,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
183,184.0,17Networks_RH_SomMotA_14,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
184,185.0,17Networks_RH_SomMotA_15,17networks_rh_sommota,17networks_rh_sommota,somatomotor A,somatomotor A,R,
185,186.0,17Networks_RH_SomMotB_Aud_1,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
186,189.0,17Networks_RH_SomMotB_Aud_2,17networks_rh_sommotb_aud,17networks_rh_sommotb_aud,somatomotor B,auditory,R,
187,187.0,17Networks_RH_SomMotB_S2_1,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
188,188.0,17Networks_RH_SomMotB_S2_2,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
189,190.0,17Networks_RH_SomMotB_S2_3,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
190,191.0,17Networks_RH_SomMotB_S2_4,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
191,192.0,17Networks_RH_SomMotB_S2_5,17networks_rh_sommotb_s2,17networks_rh_sommotb_s2,somatomotor B,S2,R,
