,index,name,base_name,Label Name,network,component,hemisphere
67,68,7Networks_LH_SomMot_1,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
68,69,7Networks_LH_SomMot_2,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
69,70,7Networks_LH_SomMot_3,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
70,71,7Networks_LH_SomMot_4,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
71,72,7Networks_LH_SomMot_5,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
72,73,7Networks_LH_SomMot_6,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
73,74,7Networks_LH_SomMot_7,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
74,75,7Networks_LH_SomMot_8,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
75,76,7Networks_LH_SomMot_9,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
76,77,7Networks_LH_SomMot_10,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
77,78,7Networks_LH_SomMot_11,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
78,79,7Networks_LH_SomMot_12,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
79,80,7Networks_LH_SomMot_13,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
80,81,7Networks_LH_SomMot_14,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
81,82,7Networks_LH_SomMot_15,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
82,83,7Networks_LH_SomMot_16,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
83,84,7Networks_LH_SomMot_17,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
84,85,7Networks_LH_SomMot_18,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
85,86,7Networks_LH_SomMot_19,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
86,87,7Networks_LH_SomMot_20,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
87,88,7Networks_LH_SomMot_21,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
88,89,7Networks_LH_SomMot_22,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
89,90,7Networks_LH_SomMot_23,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
90,91,7Networks_LH_SomMot_24,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
91,92,7Networks_LH_SomMot_25,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
92,93,7Networks_LH_SomMot_26,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
93,94,7Networks_LH_SomMot_27,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
94,95,7Networks_LH_SomMot_28,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
95,96,7Networks_LH_SomMot_29,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
96,97,7Networks_LH_SomMot_30,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
97,98,7Networks_LH_SomMot_31,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
98,99,7Networks_LH_SomMot_32,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
99,100,7Networks_LH_SomMot_33,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
100,101,7Networks_LH_SomMot_34,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
101,102,7Networks_LH_SomMot_35,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
102,103,7Networks_LH_SomMot_36,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
103,104,7Networks_LH_SomMot_37,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
104,105,7Networks_LH_SomMot_38,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
105,106,7Networks_LH_SomMot_39,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
106,107,7Networks_LH_SomMot_40,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
107,108,7Networks_LH_SomMot_41,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
108,109,7Networks_LH_SomMot_42,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
109,110,7Networks_LH_SomMot_43,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
110,111,7Networks_LH_SomMot_44,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
111,112,7Networks_LH_SomMot_45,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
112,113,7Networks_LH_SomMot_46,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
113,114,7Networks_LH_SomMot_47,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
114,115,7Networks_LH_SomMot_48,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
115,116,7Networks_LH_SomMot_49,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
116,117,7Networks_LH_SomMot_50,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
117,118,7Networks_LH_SomMot_51,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
118,119,7Networks_LH_SomMot_52,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
119,120,7Networks_LH_SomMot_53,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
120,121,7Networks_LH_SomMot_54,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
121,122,7Networks_LH_SomMot_55,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
122,123,7Networks_LH_SomMot_56,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
123,124,7Networks_LH_SomMot_57,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
124,125,7Networks_LH_SomMot_58,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
125,126,7Networks_LH_SomMot_59,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
126,127,7Networks_LH_SomMot_60,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
127,128,7Networks_LH_SomMot_61,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
128,129,7Networks_LH_SomMot_62,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
129,130,7Networks_LH_SomMot_63,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
130,131,7Networks_LH_SomMot_64,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
131,132,7Networks_LH_SomMot_65,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
132,133,7Networks_LH_SomMot_66,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
133,134,7Networks_LH_SomMot_67,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
134,135,7Networks_LH_SomMot_68,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
135,136,7Networks_LH_SomMot_69,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
136,137,7Networks_LH_SomMot_70,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
137,138,7Networks_LH_SomMot_71,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
138,139,7Networks_LH_SomMot_72,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
139,140,7Networks_LH_SomMot_73,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
140,141,7Networks_LH_SomMot_74,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
141,142,7Networks_LH_SomMot_75,7networks_lh_sommot,7Networks_LH_SomMot,somatomotor,somatomotor,L
142,143,7Networks_LH_DorsAttn_Post_1,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
143,144,7Networks_LH_DorsAttn_Post_2,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
144,145,7Networks_LH_DorsAttn_Post_3,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
145,146,7Networks_LH_DorsAttn_Post_4,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
146,147,7Networks_LH_DorsAttn_Post_5,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
147,148,7Networks_LH_DorsAttn_Post_6,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
148,149,7Networks_LH_DorsAttn_Post_7,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
149,150,7Networks_LH_DorsAttn_Post_8,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
150,151,7Networks_LH_DorsAttn_Post_9,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
151,152,7Networks_LH_DorsAttn_Post_10,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
152,153,7Networks_LH_DorsAttn_Post_11,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
153,154,7Networks_LH_DorsAttn_Post_12,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
154,155,7Networks_LH_DorsAttn_Post_13,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
155,156,7Networks_LH_DorsAttn_Post_14,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
156,157,7Networks_LH_DorsAttn_Post_15,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
157,158,7Networks_LH_DorsAttn_Post_16,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
158,159,7Networks_LH_DorsAttn_Post_17,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
159,160,7Networks_LH_DorsAttn_Post_18,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
160,161,7Networks_LH_DorsAttn_Post_19,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
161,162,7Networks_LH_DorsAttn_Post_20,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
162,163,7Networks_LH_DorsAttn_Post_21,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
163,164,7Networks_LH_DorsAttn_Post_22,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
164,165,7Networks_LH_DorsAttn_Post_23,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
165,166,7Networks_LH_DorsAttn_Post_24,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
166,167,7Networks_LH_DorsAttn_Post_25,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
167,168,7Networks_LH_DorsAttn_Post_26,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
168,169,7Networks_LH_DorsAttn_Post_27,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
169,170,7Networks_LH_DorsAttn_Post_28,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
170,171,7Networks_LH_DorsAttn_Post_29,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
171,172,7Networks_LH_DorsAttn_Post_30,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
172,173,7Networks_LH_DorsAttn_Post_31,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
173,174,7Networks_LH_DorsAttn_Post_32,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
174,175,7Networks_LH_DorsAttn_Post_33,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
175,176,7Networks_LH_DorsAttn_Post_34,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
176,177,7Networks_LH_DorsAttn_Post_35,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
177,178,7Networks_LH_DorsAttn_Post_36,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
178,179,7Networks_LH_DorsAttn_Post_37,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
179,180,7Networks_LH_DorsAttn_Post_38,7networks_lh_dorsattn_post,7Networks_LH_DorsAttn_Post,dorsal attention,posterior,L
180,181,7Networks_LH_DorsAttn_FEF_1,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
181,182,7Networks_LH_DorsAttn_FEF_2,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
182,183,7Networks_LH_DorsAttn_FEF_3,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
183,184,7Networks_LH_DorsAttn_FEF_4,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
184,185,7Networks_LH_DorsAttn_FEF_5,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
185,186,7Networks_LH_DorsAttn_FEF_6,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
186,187,7Networks_LH_DorsAttn_FEF_7,7networks_lh_dorsattn_fef,7Networks_LH_DorsAttn_FEF,dorsal attention,frontal eye fields,L
187,188,7Networks_LH_DorsAttn_PrCv_1,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L
188,189,7Networks_LH_DorsAttn_PrCv_2,7networks_lh_dorsattn_prcv,7Networks_LH_DorsAttn_PrCv,dorsal attention,precentral ventral,L
189,190,7Networks_LH_SalVentAttn_ParOper_1,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
190,191,7Networks_LH_SalVentAttn_ParOper_2,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
191,192,7Networks_LH_SalVentAttn_ParOper_3,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
192,193,7Networks_LH_SalVentAttn_ParOper_4,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
193,194,7Networks_LH_SalVentAttn_ParOper_5,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
194,195,7Networks_LH_SalVentAttn_ParOper_6,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
195,196,7Networks_LH_SalVentAttn_ParOper_7,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
196,197,7Networks_LH_SalVentAttn_ParOper_8,7networks_lh_salventattn_paroper,7Networks_LH_SalVentAttn_ParOper,salience / ventral attention,parietal operculum,L
197,198,7Networks_LH_SalVentAttn_TempOcc_1,7networks_lh_salventattn_tempocc,7Networks_LH_SalVentAttn_TempOcc,salience / ventral attention,temporal occipital,L
198,199,7Networks_LH_SalVentAttn_FrOperIns_1,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
199,200,7Networks_LH_SalVentAttn_FrOperIns_2,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
200,201,7Networks_LH_SalVentAttn_FrOperIns_3,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
201,202,7Networks_LH_SalVentAttn_FrOperIns_4,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
202,203,7Networks_LH_SalVentAttn_FrOperIns_5,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
203,204,7Networks_LH_SalVentAttn_FrOperIns_6,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
204,205,7Networks_LH_SalVentAttn_FrOperIns_7,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
205,206,7Networks_LH_SalVentAttn_FrOperIns_8,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
206,207,7Networks_LH_SalVentAttn_FrOperIns_9,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
207,208,7Networks_LH_SalVentAttn_FrOperIns_10,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
208,209,7Networks_LH_SalVentAttn_FrOperIns_11,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
209,210,7Networks_LH_SalVentAttn_FrOperIns_12,7networks_lh_salventattn_froperins,7Networks_LH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,L
210,211,7Networks_LH_SalVentAttn_PFCl_1,7networks_lh_salventattn_pfcl,7Networks_LH_SalVentAttn_PFCl,salience / ventral attention,lateral prefrontal cortex,L
211,212,7Networks_LH_SalVentAttn_PFCl_2,7networks_lh_salventattn_pfcl,7Networks_LH_SalVentAttn_PFCl,salience / ventral attention,lateral prefrontal cortex,L
212,213,7Networks_LH_SalVentAttn_Med_1,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
213,214,7Networks_LH_SalVentAttn_Med_2,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
214,215,7Networks_LH_SalVentAttn_Med_3,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
215,216,7Networks_LH_SalVentAttn_Med_4,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
216,217,7Networks_LH_SalVentAttn_Med_5,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
217,218,7Networks_LH_SalVentAttn_Med_6,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
218,219,7Networks_LH_SalVentAttn_Med_7,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
219,220,7Networks_LH_SalVentAttn_Med_8,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
220,221,7Networks_LH_SalVentAttn_Med_9,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
221,222,7Networks_LH_SalVentAttn_Med_10,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
222,223,7Networks_LH_SalVentAttn_Med_11,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
223,224,7Networks_LH_SalVentAttn_Med_12,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
224,225,7Networks_LH_SalVentAttn_Med_13,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
225,226,7Networks_LH_SalVentAttn_Med_14,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
226,227,7Networks_LH_SalVentAttn_Med_15,7networks_lh_salventattn_med,7Networks_LH_SalVentAttn_Med,salience / ventral attention,medial,L
